"ItemName","ValueType","ItemCode","ParentItemCode","IsActive","ItemName_en-US","ItemName_zh-Hans"
"C16460000 - 其他","custom","C16460000","金光企业管理（上海）有限公司","False","",""
"C51510200 - 研发部","custom","C51510200","金光食品（韶关）有限公司","True","",""
"C51510300 - 人事部","custom","C51510300","金光食品（韶关）有限公司","True","","C51510300 - 人事部"
"C51510800 - 财务部","custom","C51510800","金光食品（韶关）有限公司","True","","C51510800 - 财务部"
"C51511000 - 采购部","custom","C51511000","金光食品（韶关）有限公司","True","","C51511000 - 采购部"
"C51511100 - 内控部","custom","C51511100","金光食品（韶关）有限公司","True","",""
"C51511900 - 生产中心","custom","C51511900","金光食品（韶关）有限公司","True","","C51511900 - 生产中心"
"C51511901 - EHS","custom","C51511901","金光食品（韶关）有限公司","True","","C51511901 - EHS"
"C51519900 - 公共管理费用","custom","C51519900","金光食品（韶关）有限公司","True","","C51519900 - 公共管理费用"
"C51550000 - 厂长办公室","custom","C51550000","金光食品（韶关）有限公司","True","",""
"C51550101 - 行政","custom","C51550101","金光食品（韶关）有限公司","True","","C51550101 - 行政"
"C51550102","custom","C51550102","金光食品（韶关）有限公司","True","",""
"C51550201 - 制造部公共费用","custom","C51550201","金光食品（韶关）有限公司","True","","C51550201 - 制造部公共费用"
"C51550301 - 面品生产车间","custom","C51550301","金光食品（韶关）有限公司","True","","C51550301 - 面品生产车间"
"C51550501 - 计划统计部","custom","C51550501","金光食品（韶关）有限公司","True","",""
"C51550502 - 物流仓储部","custom","C51550502","金光食品（韶关）有限公司","True","","C51550502 - 物流仓储部"
"C51550601 - 品保品控部","custom","C51550601","金光食品（韶关）有限公司","True","",""
"C51550701 - 动力科","custom","C51550701","金光食品（韶关）有限公司","True","",""
"C51559801 - 公共制造费用","custom","C51559801","金光食品（韶关）有限公司","True","","C51559801 - 公共制造费用"
"H167001 - 综合部(仓储)","custom","H167001","宁波金光粮油码头有限公司;宁波金光粮油仓储有限公司;金光食品（宁波）有限公司","True","",""
"H167002 - 安保部(仓储)","custom","H167002","宁波金光粮油码头有限公司;宁波金光粮油仓储有限公司","True","",""
"H167003 - 财务部(仓储)","custom","H167003","宁波金光粮油码头有限公司;宁波金光粮油仓储有限公司;金光食品（宁波）有限公司","True","",""
"H167004 - 商务部(仓储)","custom","H167004","宁波金光粮油码头有限公司;宁波金光粮油仓储有限公司","True","",""
"H167005 - 工务部(仓储)","custom","H167005","宁波金光粮油码头有限公司;宁波金光粮油仓储有限公司","True","",""
"H167006 - 生产部(仓储)","custom","H167006","宁波金光粮油码头有限公司;宁波金光粮油仓储有限公司","True","",""
"H167007 - 其他部门(仓储)","custom","H167007","宁波金光粮油码头有限公司;宁波金光粮油仓储有限公司","False","",""
"H167008 - 其他管理部门","custom","H167008","宁波金光粮油码头有限公司;宁波金光粮油仓储有限公司","False","",""
"P167001 - 生产部门","custom","P167001","宁波金光粮油码头有限公司;宁波金光粮油仓储有限公司","False","",""
"S167001 - 综合部2","custom","S167001","宁波金光粮油码头有限公司;宁波金光粮油仓储有限公司","False","",""
"S167002 - 安保部2","custom","S167002","宁波金光粮油码头有限公司;宁波金光粮油仓储有限公司","False","",""
"S167003 - 工务部2","custom","S167003","宁波金光粮油码头有限公司;宁波金光粮油仓储有限公司","False","",""
"S167004 - 生产部2","custom","S167004","宁波金光粮油码头有限公司;宁波金光粮油仓储有限公司","False","",""
"S167005 - 其他部门2","custom","S167005","宁波金光粮油码头有限公司;宁波金光粮油仓储有限公司","False","",""
"S167006 - 财务部2","custom","S167006","宁波金光粮油码头有限公司;宁波金光粮油仓储有限公司","False","",""
"S167007 - 商务部2","custom","S167007","宁波金光粮油码头有限公司;宁波金光粮油仓储有限公司","False","",""
"S167008 - 其他销售部门","custom","S167008","宁波金光粮油码头有限公司;宁波金光粮油仓储有限公司","False","",""
"H166001 - 综合部(码头)","custom","H166001","宁波金光粮油码头有限公司;宁波金光粮油仓储有限公司","True","",""
"H166002 - 安保部(码头)","custom","H166002","宁波金光粮油码头有限公司;宁波金光粮油仓储有限公司","True","",""
"H166003 - 财务部(码头)","custom","H166003","宁波金光粮油码头有限公司;宁波金光粮油仓储有限公司","True","",""
"H166004 - 商务部(码头)","custom","H166004","宁波金光粮油码头有限公司;宁波金光粮油仓储有限公司","True","",""
"H166005 - 工务部(码头)","custom","H166005","宁波金光粮油码头有限公司;宁波金光粮油仓储有限公司","True","",""
"H166006 - 生产部(码头)","custom","H166006","宁波金光粮油码头有限公司;宁波金光粮油仓储有限公司","True","",""
"H166007 - 其他部(码头)","custom","H166007","宁波金光粮油码头有限公司;宁波金光粮油仓储有限公司","False","",""
"H166008 - 其他管理部门","custom","H166008","宁波金光粮油码头有限公司;宁波金光粮油仓储有限公司","False","",""
"P166001 - 生产部门","custom","P166001","宁波金光粮油码头有限公司;宁波金光粮油仓储有限公司","False","",""
"S166001 - 综合部2","custom","S166001","宁波金光粮油码头有限公司;宁波金光粮油仓储有限公司","False","",""
"S166002 - 安保部2","custom","S166002","宁波金光粮油码头有限公司;宁波金光粮油仓储有限公司","False","",""
"S166003 - 工务部2","custom","S166003","宁波金光粮油码头有限公司;宁波金光粮油仓储有限公司","False","",""
"S166004 - 生产部2","custom","S166004","宁波金光粮油码头有限公司;宁波金光粮油仓储有限公司","False","",""
"S166005 - 其他部门2","custom","S166005","宁波金光粮油码头有限公司;宁波金光粮油仓储有限公司","False","",""
"S166006 - 财务部2","custom","S166006","宁波金光粮油码头有限公司;宁波金光粮油仓储有限公司","False","",""
"S166007 - 商务部2","custom","S166007","宁波金光粮油码头有限公司;宁波金光粮油仓储有限公司","False","",""
"S166008 - 其他销售部门","custom","S166008","宁波金光粮油码头有限公司;宁波金光粮油仓储有限公司","False","",""
"H147000 - 总裁办","custom","H147000","金光国际贸易（上海）有限公司","True","",""
"H147001 - QA","custom","H147001","金光国际贸易（上海）有限公司","True","",""
"H147002 - 法务部","custom","H147002","金光国际贸易（上海）有限公司","True","",""
"H147003 - 财务部","custom","H147003","金光国际贸易（上海）有限公司","True","",""
"H147004 - IT","custom","H147004","金光国际贸易（上海）有限公司","True","",""
"H147005 - 采购部","custom","H147005","金光国际贸易（上海）有限公司","True","",""
"H147006 - 贸易执行","custom","H147006","金光国际贸易（上海）有限公司","True","",""
"H147007 - 期货部","custom","H147007","金光国际贸易（上海）有限公司","True","",""
"H147008 - 人力资源部","custom","H147008","金光国际贸易（上海）有限公司","True","",""
"H147009 - 行政部","custom","H147009","金光国际贸易（上海）有限公司","True","",""
"H147013 - 资材库","custom","H147013","金光国际贸易（上海）有限公司","True","",""
"H147014 - 研发部","custom","H147014","金光国际贸易（上海）有限公司","True","",""
"H147015 - 内审部","custom","H147015","金光国际贸易（上海）有限公司","False","",""
"H147016 - 内控部","custom","H147016","金光国际贸易（上海）有限公司","True","",""
"H147017 - 头寸报告","custom","H147017","金光国际贸易（上海）有限公司","True","",""
"H147018 - 计量组","custom","H147018","金光国际贸易（上海）有限公司","True","",""
"H147019 - 项目组","custom","H147019","金光国际贸易（上海）有限公司","True","",""
"H147020 - 其他部门","custom","H147020","金光国际贸易（上海）有限公司","False","",""
"H147021 - 其他管理部门","custom","H147021","金光国际贸易（上海）有限公司","False","",""
"H147022 - 其他销售部门","custom","H147022","金光国际贸易（上海）有限公司","False","",""
"B120000 - 地磅-MARSHO","custom","B120000","金光油籽（宁波）有限公司","True","",""
"B120001 - 运输处-MARSHO","custom","B120001","金光油籽（宁波）有限公司","True","",""
"B120003 - 其他销售部门-MARSHO","custom","B120003","金光油籽（宁波）有限公司","False","",""
"B120100 - 餐饮油销售","custom","B120100","金光油籽（宁波）有限公司","True","",""
"B120102 - 特种油销售-进口","custom","B120102","金光油籽（宁波）有限公司;金光食品（宁波）有限公司","True","",""
"B120104 - 品牌油原料采购","custom","B120104","金光油籽（宁波）有限公司","True","",""
"H120000 - 总经理办公室","custom","H120000","金光油籽（宁波）有限公司","True","",""
"H120001 - QA","custom","H120001","金光油籽（宁波）有限公司","True","",""
"H120002 - 法务部","custom","H120002","金光油籽（宁波）有限公司","True","",""
"H120003 - 财务部","custom","H120003","金光油籽（宁波）有限公司","True","",""
"H120004 - IT","custom","H120004","金光油籽（宁波）有限公司","True","",""
"H120005 - 采购部","custom","H120005","金光油籽（宁波）有限公司","True","",""
"H120006 - 贸易执行","custom","H120006","金光油籽（宁波）有限公司","True","",""
"H120007 - 期货部","custom","H120007","金光油籽（宁波）有限公司","True","",""
"H120008 - 人力资源部","custom","H120008","金光油籽（宁波）有限公司","True","",""
"H120009 - 行政部","custom","H120009","金光油籽（宁波）有限公司","True","",""
"H120014 - 研发部","custom","H120014","金光油籽（宁波）有限公司","True","",""
"H120015 - 内审部","custom","H120015","金光油籽（宁波）有限公司","True","",""
"H120016 - BPC","custom","H120016","金光油籽（宁波）有限公司","True","",""
"H120017 - TRADE CONTROL","custom","H120017","金光油籽（宁波）有限公司","True","",""
"H120018 - 计量组","custom","H120018","金光油籽（宁波）有限公司","True","",""
"H120020 - 其他部门","custom","H120020","金光油籽（宁波）有限公司","False","",""
"H120021 - 其他管理部门","custom","H120021","金光油籽（宁波）有限公司","False","",""
"P120000 - QC","custom","P120000","金光油籽（宁波）有限公司","True","",""
"P120001 - EHS","custom","P120001","金光油籽（宁波）有限公司","True","",""
"P120002 - 污水处理","custom","P120002","金光油籽（宁波）有限公司","True","",""
"P120003 - 维修部","custom","P120003","金光油籽（宁波）有限公司","True","",""
"P120004 - 公用部","custom","P120004","金光油籽（宁波）有限公司","True","",""
"P120005 - PPIC-TRADING","custom","P120005","金光油籽（宁波）有限公司","True","",""
"P120006 - QA","custom","P120006","金光油籽（宁波）有限公司","True","",""
"P120007 - 精炼油大罐区","custom","P120007","金光油籽（宁波）有限公司","True","",""
"P120008 - 项目组","custom","P120008","金光油籽（宁波）有限公司","True","",""
"P120009 - 备品备件库-TRADING","custom","P120009","金光油籽（宁波）有限公司","True","",""
"P120010 - 计量组","custom","P120010","金光油籽（宁波）有限公司","True","",""
"P120011 - 生产办-TRADING","custom","P120011","金光油籽（宁波）有限公司","True","",""
"P120111 - 2500T/D压榨车间","custom","P120111","金光油籽（宁波）有限公司","True","",""
"P120112 - 600T/D压榨车间","custom","P120112","金光油籽（宁波）有限公司","True","",""
"P120113 - 磷脂车间","custom","P120113","金光油籽（宁波）有限公司","True","",""
"P120115 - 2500T/D豆粕库","custom","P120115","金光油籽（宁波）有限公司","True","",""
"P120116 - 600T/D豆粕库","custom","P120116","金光油籽（宁波）有限公司","True","",""
"P120210 - 中和车间","custom","P120210","金光油籽（宁波）有限公司","True","",""
"P120212 - 精炼300T/D车间","custom","P120212","金光油籽（宁波）有限公司","True","",""
"P120213 - 精炼550T/D车间","custom","P120213","金光油籽（宁波）有限公司","True","",""
"P120214 - 分提车间","custom","P120214","金光油籽（宁波）有限公司","True","",""
"P120300 - 小包装成品库","custom","P120300","金光油籽（宁波）有限公司","True","",""
"P120310 - 小包装车间","custom","P120310","金光油籽（宁波）有限公司","True","",""
"P120400 - 特油生产办","custom","P120400","金光油籽（宁波）有限公司","True","",""
"P120401 - 特油大罐区","custom","P120401","金光油籽（宁波）有限公司","True","",""
"P120402 - 特油成品库","custom","P120402","金光油籽（宁波）有限公司","True","",""
"P120410 - 氢化车间","custom","P120410","金光油籽（宁波）有限公司","True","",""
"P120411 - 奶油车间","custom","P120411","金光油籽（宁波）有限公司","True","",""
"P120412 - 半连续车间","custom","P120412","金光油籽（宁波）有限公司","True","",""
"P120413 - 酯化车间","custom","P120413","金光油籽（宁波）有限公司","True","",""
"T120000 - 地磅-TRADING","custom","T120000","金光油籽（宁波）有限公司","True","",""
"T120001 - 运输处-TRADING","custom","T120001","金光油籽（宁波）有限公司","True","",""
"T120002 - 其他销售部门-trading","custom","T120002","金光油籽（宁波）有限公司","False","",""
"T120003 - 进出口执行-TRADING","custom","T120003","金光油籽（宁波）有限公司","True","",""
"T120004 - 贸易部","custom","T120004","金光油籽（宁波）有限公司","True","",""
"T120005 - 共享中心","custom","T120005","金光油籽（宁波）有限公司","True","",""
"T120100 - 豆油销售","custom","T120100","金光油籽（宁波）有限公司","True","",""
"T120101 - 棕榈油销售","custom","T120101","金光油籽（宁波）有限公司","True","",""
"T120103 - 豆粕销售","custom","T120103","金光油籽（宁波）有限公司","True","",""
"B165001 - Transport-Branded","custom","B165001","金光食品（宁波）有限公司","True","",""
"B165003 - 特种油销售-进口","custom","B165003","金光食品（宁波）有限公司","True","",""
"B165102 - 特种油销售","custom","B165102","金光食品（宁波）有限公司","True","",""
"B165105 - 餐饮油品牌部","custom","B165105","金光食品（宁波）有限公司","True","",""
"B165106 - 餐饮油中包装部","custom","B165106","金光食品（宁波）有限公司","True","",""
"B165107 - 餐饮油OEM部","custom","B165107","金光食品（宁波）有限公司","True","",""
"H165000 - 总经理办公室","custom","H165000","金光食品（宁波）有限公司","True","",""
"H165001 - QA","custom","H165001","金光食品（宁波）有限公司","True","",""
"H165002 - 法务部","custom","H165002","金光食品（宁波）有限公司","True","",""
"H165003 - 财务部","custom","H165003","金光食品（宁波）有限公司","True","",""
"H165004 - IT","custom","H165004","金光食品（宁波）有限公司;金光企业管理（上海）有限公司","True","",""
"H165005 - 采购部","custom","H165005","金光食品（宁波）有限公司","True","",""
"H165006 - 贸易执行","custom","H165006","金光食品（宁波）有限公司","True","",""
"H165007 - 期货部","custom","H165007","金光食品（宁波）有限公司","True","",""
"H165008 - 人力资源部","custom","H165008","金光食品（宁波）有限公司","True","",""
"H165009 - 行政部","custom","H165009","金光食品（宁波）有限公司","True","",""
"H165010 - 总裁办","custom","H165010","金光食品（宁波）有限公司","True","",""
"H165011 - 公关","custom","H165011","金光食品（宁波）有限公司","True","",""
"H165012 - 资金管理","custom","H165012","金光食品（宁波）有限公司","True","",""
"H165014 - 研发部","custom","H165014","金光食品（宁波）有限公司","True","",""
"H165015 - 内审部","custom","H165015","金光食品（宁波）有限公司","True","",""
"H165016 - BPC","custom","H165016","金光食品（宁波）有限公司;金光企业管理（上海）有限公司","True","",""
"H165017 - Trade control","custom","H165017","金光食品（宁波）有限公司","True","",""
"H165018 - 计量组","custom","H165018","金光食品（宁波）有限公司","True","",""
"H165020 - 其他部门","custom","H165020","金光食品（宁波）有限公司","False","",""
"H165021 - 其他管理部门","custom","H165021","金光食品（宁波）有限公司","False","",""
"P165000 - QC-Trading","custom","P165000","金光食品（宁波）有限公司","True","",""
"P165001 - EHS","custom","P165001","金光食品（宁波）有限公司","True","",""
"P165002 - 污水处理","custom","P165002","金光食品（宁波）有限公司","True","",""
"P165003 - 维修部","custom","P165003","金光食品（宁波）有限公司","True","",""
"P165006 - QC-Marsho","custom","P165006","金光食品（宁波）有限公司","True","",""
"P165007 - 大罐区","custom","P165007","金光食品（宁波）有限公司","True","",""
"P165008 - 项目组","custom","P165008","金光食品（宁波）有限公司","True","",""
"P165010 - 计量组-Trading","custom","P165010","金光食品（宁波）有限公司","True","",""
"P165011 - PPIC-Marsho","custom","P165011","金光食品（宁波）有限公司","True","",""
"P165012 - 备品备件库-Trading","custom","P165012","金光食品（宁波）有限公司","True","",""
"P165014 - 计量组-Marsho","custom","P165014","金光食品（宁波）有限公司","True","",""
"P165015 - 天然气液化站","custom","P165015","金光食品（宁波）有限公司","True","",""
"P165016 - QA-Trading","custom","P165016","金光食品（宁波）有限公司","True","",""
"P165017 - 生产办-Trading","custom","P165017","金光食品（宁波）有限公司","True","",""
"P165019 - 生产内勤","custom","P165019","金光食品（宁波）有限公司","True","",""
"P165102 - 2500T/D维修部","custom","P165102","金光食品（宁波）有限公司","True","",""
"P165103 - 600T/D维修部","custom","P165103","金光食品（宁波）有限公司","True","",""
"P165111 - 2500T/D压榨车间","custom","P165111","金光食品（宁波）有限公司","True","",""
"P165112 - 600T/D压榨车间","custom","P165112","金光食品（宁波）有限公司","True","",""
"P165113 - 磷脂车间","custom","P165113","金光食品（宁波）有限公司","True","",""
"P165115 - 2500T/D豆粕库","custom","P165115","金光食品（宁波）有限公司","True","",""
"P165116 - 600T/D豆粕库","custom","P165116","金光食品（宁波）有限公司","True","",""
"P165201 - 精炼维修","custom","P165201","金光食品（宁波）有限公司","True","",""
"P165210 - 中和车间","custom","P165210","金光食品（宁波）有限公司","True","",""
"P165212 - 精炼300T/D车间","custom","P165212","金光食品（宁波）有限公司","True","",""
"P165213 - 精炼550T/D车间","custom","P165213","金光食品（宁波）有限公司","True","",""
"P165214 - 分提车间","custom","P165214","金光食品（宁波）有限公司","True","",""
"P165215 - 装桶车间","custom","P165215","金光食品（宁波）有限公司","True","",""
"P165300 - 小包装成品库","custom","P165300","金光食品（宁波）有限公司","True","",""
"P165310 - 小包装车间","custom","P165310","金光食品（宁波）有限公司","True","",""
"P165311 - 制瓶车间","custom","P165311","金光食品（宁波）有限公司","True","",""
"P165312 - 液态酥油车间","custom","P165312","金光食品（宁波）有限公司","True","",""
"P165400 - 特油生产办","custom","P165400","金光食品（宁波）有限公司","True","",""
"P165401 - 特油罐区","custom","P165401","金光食品（宁波）有限公司","True","",""
"P165402 - 特油成品库","custom","P165402","金光食品（宁波）有限公司","True","",""
"P165403 - 特油维修","custom","P165403","金光食品（宁波）有限公司","True","",""
"P165410 - 氢化车间","custom","P165410","金光食品（宁波）有限公司","True","",""
"P165411 - 奶油车间","custom","P165411","金光食品（宁波）有限公司","True","",""
"P165412 - 半连续车间","custom","P165412","金光食品（宁波）有限公司","True","",""
"P165413 - 酯化车间","custom","P165413","金光食品（宁波）有限公司","True","",""
"T165000 - 地磅-TRADING","custom","T165000","金光食品（宁波）有限公司","True","",""
"T165001 - 运输处-TRADING","custom","T165001","金光食品（宁波）有限公司","True","",""
"T165002 - 其他销售部门-trading","custom","T165002","金光食品（宁波）有限公司","False","",""
"T165003 - 进出口执行-Trading","custom","T165003","金光食品（宁波）有限公司","True","",""
"T165004 - 贸易部","custom","T165004","金光食品（宁波）有限公司","True","",""
"T165005 - 共享中心","custom","T165005","金光食品（宁波）有限公司","True","",""
"T165100 - 豆油销售","custom","T165100","金光食品（宁波）有限公司","True","",""
"T165101 - 棕榈油销售","custom","T165101","金光食品（宁波）有限公司","True","",""
"T165103 - 豆粕销售","custom","T165103","金光食品（宁波）有限公司","True","",""
"H168000 - 总裁办","custom","H168000","金天源（中国）投资有限公司","False","",""
"H168001 - QA","custom","H168001","金天源（中国）投资有限公司","False","",""
"H168002 - 法务部","custom","H168002","金天源（中国）投资有限公司","False","",""
"H168003 - 财务部","custom","H168003","金天源（中国）投资有限公司","False","",""
"H168004 - IT","custom","H168004","金天源（中国）投资有限公司","False","",""
"H168005 - 采购部","custom","H168005","金天源（中国）投资有限公司","False","",""
"H168006 - 贸易执行","custom","H168006","金天源（中国）投资有限公司","False","",""
"H168007 - 期货部","custom","H168007","金天源（中国）投资有限公司","False","",""
"H168008 - 人力资源部","custom","H168008","金天源（中国）投资有限公司","False","",""
"H168009 - 行政部","custom","H168009","金天源（中国）投资有限公司","False","",""
"H168013 - 资材库","custom","H168013","金天源（中国）投资有限公司","False","",""
"H168014 - 研发部","custom","H168014","金天源（中国）投资有限公司","False","",""
"H168015 - 内审部","custom","H168015","金天源（中国）投资有限公司","False","",""
"H168016 - 内控部","custom","H168016","金天源（中国）投资有限公司","False","",""
"H168017 - 头寸报告","custom","H168017","金天源（中国）投资有限公司","False","",""
"H168018 - 计量组","custom","H168018","金天源（中国）投资有限公司","False","",""
"H168019 - 项目组","custom","H168019","金天源（中国）投资有限公司","False","",""
"H168020 - 其他部门","custom","H168020","金天源（中国）投资有限公司","False","",""
"H168021 - 其他管理部门","custom","H168021","金天源（中国）投资有限公司","False","",""
"H168022 - 其他销售部门","custom","H168022","金天源（中国）投资有限公司","False","",""
"H163000 - 总裁办","custom","H163000","金天源（中国）投资有限公司上海分公司","True","",""
"H163001 - QA","custom","H163001","金天源（中国）投资有限公司上海分公司","True","",""
"H163002 - 法务部","custom","H163002","金天源（中国）投资有限公司上海分公司","True","",""
"H163003 - 财务部","custom","H163003","金天源（中国）投资有限公司上海分公司","True","",""
"H163004 - IT","custom","H163004","金天源（中国）投资有限公司上海分公司","True","",""
"H163005 - 采购部","custom","H163005","金天源（中国）投资有限公司上海分公司","True","",""
"H163006 - 贸易执行","custom","H163006","金天源（中国）投资有限公司上海分公司","True","",""
"H163007 - 期货部","custom","H163007","金天源（中国）投资有限公司上海分公司","True","",""
"H163008 - 人力资源部","custom","H163008","金天源（中国）投资有限公司上海分公司","True","",""
"H163009 - 行政部","custom","H163009","金天源（中国）投资有限公司上海分公司","True","",""
"H163013 - 资材库","custom","H163013","金天源（中国）投资有限公司上海分公司","True","",""
"H163014 - 研发部","custom","H163014","金天源（中国）投资有限公司上海分公司","True","",""
"H163015 - 内审部","custom","H163015","金天源（中国）投资有限公司上海分公司","True","",""
"H163016 - 内控部","custom","H163016","金天源（中国）投资有限公司上海分公司","True","",""
"H163017 - 头寸报告","custom","H163017","金天源（中国）投资有限公司上海分公司","True","",""
"H163018 - 计量组","custom","H163018","金天源（中国）投资有限公司上海分公司","True","",""
"H163019 - 项目组","custom","H163019","金天源（中国）投资有限公司上海分公司","True","",""
"H163020 - 其他部门","custom","H163020","金天源（中国）投资有限公司上海分公司","False","",""
"H163021 - 食品事业部","custom","H163021","金天源（中国）投资有限公司上海分公司","True","",""
"H163022 - 其他销售部门","custom","H163022","金天源（中国）投资有限公司上海分公司","False","",""
"H163023 - 其他管理部门","custom","H163023","金天源（中国）投资有限公司上海分公司","False","",""
"B525102 - 特种油销售","custom","B525102","金鸿原（上海）国际贸易有限公司","True","",""
"B525103 - 特油销售内勤","custom","B525103","金鸿原（上海）国际贸易有限公司","True","",""
"H525000 - 总经理办公室","custom","H525000","金鸿原（上海）国际贸易有限公司","True","",""
"H525002 - 法务部","custom","H525002","金鸿原（上海）国际贸易有限公司","True","",""
"H525003 - 财务部","custom","H525003","金鸿原（上海）国际贸易有限公司","True","",""
"H525004 - IT","custom","H525004","金鸿原（上海）国际贸易有限公司","True","",""
"H525005 - 采购部","custom","H525005","金鸿原（上海）国际贸易有限公司","True","",""
"H525006 - 贸易执行","custom","H525006","金鸿原（上海）国际贸易有限公司","True","",""
"H525007 - 期货部","custom","H525007","金鸿原（上海）国际贸易有限公司","True","",""
"H525008 - 人力资源","custom","H525008","金鸿原（上海）国际贸易有限公司","True","",""
"H525009 - 行政部","custom","H525009","金鸿原（上海）国际贸易有限公司","True","",""
"H525015 - 内审部","custom","H525015","金鸿原（上海）国际贸易有限公司","True","",""
"H525016 - BPC","custom","H525016","金鸿原（上海）国际贸易有限公司","True","",""
"H525017 - 头寸报告","custom","H525017","金鸿原（上海）国际贸易有限公司","True","",""
"H525020 - 其他部门","custom","H525020","金鸿原（上海）国际贸易有限公司","False","",""
"H525021 - 其他管理部门","custom","H525021","金鸿原（上海）国际贸易有限公司","False","",""
"T525003 - 贸易执行","custom","T525003","金鸿原（上海）国际贸易有限公司","True","",""
"T525004 - 期货部","custom","T525004","金鸿原（上海）国际贸易有限公司","True","",""
"T525100 - 豆油销售","custom","T525100","金鸿原（上海）国际贸易有限公司","True","",""
"T525101 - 棕榈油销售","custom","T525101","金鸿原（上海）国际贸易有限公司","True","",""
"T525102 - 散油销售内勤","custom","T525102","金鸿原（上海）国际贸易有限公司","True","",""
"T525103 - 豆粕销售","custom","T525103","金鸿原（上海）国际贸易有限公司","True","",""
"T525104 - 豆粕销售内勤","custom","T525104","金鸿原（上海）国际贸易有限公司","True","",""
"H111001","custom","H111001","珠海市金光油脂工业有限公司","True","",""
"C16411090 - 采购部-韶关","custom","C16411090","金光企业管理（上海）有限公司","True","",""
"C16410890 - 财务部-韶关","custom","C16410890","金光企业管理（上海）有限公司","True","",""
"C16410290 - 研发部-韶关","custom","C16410290","金光企业管理（上海）有限公司","True","",""
"C16410390 - 人事部-韶关","custom","C16410390","金光企业管理（上海）有限公司","True","",""
"C16425506 - 商丘所","custom","C16425506","金光企业管理（上海）有限公司","True","",""
"C16419993 - 韶关项目","custom","C16419993","金光企业管理（上海）有限公司","True","",""
"C16419992 - 一次性项目","custom","C16419992","金光企业管理（上海）有限公司","False","",""
"C16411290 - 内审部-韶关","custom","C16411290","金光企业管理（上海）有限公司","True","",""
"C16411190 - 内控部-韶关","custom","C16411190","金光企业管理（上海）有限公司","True","",""
"C16410980 - IT部-韶关","custom","C16410980","金光企业管理（上海）有限公司","True","",""
"C16019992 - 一次性项目","custom","C16019992","武汉金鼎食品有限公司","False","",""
"C15819992 - 一次性项目","custom","C15819992","华丰食品（咸阳）有限公司","False","",""
"C15719992 - 一次性项目","custom","C15719992","华丰食品（阜新）有限公司","False","",""
"C15519992 - 一次性项目","custom","C15519992","珠海市华丰食品有限公司","False","",""
"C15519991 - 珠海项目","custom","C15519991","珠海市华丰食品有限公司","True","",""
"C15119992 - 一次性项目","custom","C15119992","珠海市华丰食品工业（集团）有限公司东阿分公司","False","",""
"C15019992 - 一次性项目","custom","C15019992","珠海市华丰食品工业（集团）有限公司兴化分公司","False","",""
"C14919991 - 珠海项目","custom","C14919991","珠海市华丰食品工业（集团）有限公司","True","",""
"C14911500 - 厂长办公室","custom","C14911500","珠海市华丰食品工业（集团）有限公司","True","",""
"C14911400 - 物流仓储部","custom","C14911400","珠海市华丰食品工业（集团）有限公司","True","",""
"C16412101 - 油脂化工-广州","custom","C16412101","金光企业管理（上海）有限公司","True","",""
"C16420230 - H&N 部门","custom","C16420230","金光企业管理（上海）有限公司","True","",""
"C16420260 - 新业务发展部","custom","C16420260","金光企业管理（上海）有限公司","True","",""
"C56710800 - 财务部","custom","C56710800","珠海金光华丰实业有限公司","True","",""
"C56760000","custom","C56760000","珠海金光华丰实业有限公司","True","",""
"C56719900","custom","C56719900","珠海金光华丰实业有限公司","True","",""
"O165000 - 油脂化工销售","custom","O165000","珠海市华丰食品有限公司","True","",""
"C16424200 - 安徽部","custom","C16424200","金光企业管理（上海）有限公司","True","",""
"T165103G - 豆粕销售(总监)","custom","T165103G","金光食品（宁波）有限公司","True","","T165103G - 豆粕销售(总监)"
"P165017G - 生产办-Trading(总监)","custom","P165017G","金光食品（宁波）有限公司","True","","P165017G - 生产办-Trading(总监)"
"H120003G- 进出口执行-TRADING(总监)","custom","H120003G","金光油籽（宁波）有限公司","True","","H120003G- 进出口执行-TRADING(总监)"
"H166001G - 综合部(总监)","custom","H166001G","宁波金光粮油码头有限公司;宁波金光粮油仓储有限公司","True","","H166001G - 综合部1(总监)"
"H165012G - 资金管理(总监)","custom","H165012G","金光食品（宁波）有限公司","True","","H165012G - 资金管理(总监)"
"T165004G - 贸易部(总监)","custom","T165004G","金光食品（宁波）有限公司","True","","T165004G - 贸易部(总监)"
"C16412060 - BPC&SIFA","custom","C16412060","金光企业管理（上海）有限公司","True","",""
"C16426204 - 珠海营业所","custom","C16426204","金光企业管理（上海）有限公司","True","",""
"H920005 - LCCS(China)","custom","H920005","金光食品（宁波）有限公司;金光油籽（宁波）有限公司","True","",""
"C14919992 - 一次性项目","custom","C14919992","珠海市华丰食品工业（集团）有限公司","False","",""
"C14919997 - NOPF-非经营性","custom","C14919997","珠海市华丰食品工业（集团）有限公司","True","",""
"C14919998 - IAMF-闲置资产","custom","C14919998","珠海市华丰食品工业（集团）有限公司","True","",""
"C14920000 - CAlF-费用分摊","custom","C14920000","珠海市华丰食品工业（集团）有限公司","True","",""
"C14960001 - NOPF-非经营性其他","custom","C14960001","珠海市华丰食品工业（集团）有限公司","False","",""
"C14990061 - SXYM-管理费用","custom","C14990061","珠海市华丰食品工业（集团）有限公司","True","",""
"C14990062 - SXYM-销售费用","custom","C14990062","珠海市华丰食品工业（集团）有限公司","True","",""
